image_id,image_path,image_filename,split,method,city_name,predicted_class_index,predicted_class_label,predicted_probability,gdino_model_id,sam_model_id,grounding_text_prompt,gdino_box_threshold,gdino_text_threshold,gdino_num_boxes,sam_num_masks,used_full_image_fallback,combined_mask_area,attribution_percentile,threshold_value,attribution_density,attribution_map_height,attribution_map_width,mask_height,mask_width,attribution_mass_inside,attribution_mass_outside,combined_iou,inside_ratio,coverage_ratio,attribution_area,intersection_area,union_area,sam_mask_area,runtime_seconds,status
AmorphousMembrane__Lynn_Haven_Florida-hurricane-michael_00000442_pre_disaster_8fa08646-5f49-4208-929a-b731679a70ac.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousMembrane/Lynn_Haven_Florida-hurricane-michael_00000442_pre_disaster_8fa08646-5f49-4208-929a-b731679a70ac.png,Lynn_Haven_Florida-hurricane-michael_00000442_pre_disaster_8fa08646-5f49-4208-929a-b731679a70ac.png,holdout,transformer_explainability,Lynn Haven Florida,6,MetalSheetMaterials,0.8870280385017395,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,3900,80.0,0.055082402378320704,0.2,224,224,52,75,1.0,0.0,0.2,1.0,0.2,780,780,3900,3900,0.747,success
AmorphousMembrane__Lynn_Haven_Florida-hurricane-michael_00000466_pre_disaster_dc05e834-ca12-4a61-b473-7a809beb2877.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousMembrane/Lynn_Haven_Florida-hurricane-michael_00000466_pre_disaster_dc05e834-ca12-4a61-b473-7a809beb2877.png,Lynn_Haven_Florida-hurricane-michael_00000466_pre_disaster_dc05e834-ca12-4a61-b473-7a809beb2877.png,holdout,transformer_explainability,Lynn Haven Florida,11,AmorphousMembrane,0.9752535223960876,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,3,3,False,5775,80.0,0.03849116712808608,0.2,224,224,77,75,1.0,0.0,0.2,1.0,0.2,1155,1155,5775,5775,0.736,success
AmorphousMembrane__Lynn_Haven_Florida-hurricane-michael_00000473_pre_disaster_5f4dbcc0-143f-4d1a-8110-a5dec6657734.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousMembrane/Lynn_Haven_Florida-hurricane-michael_00000473_pre_disaster_5f4dbcc0-143f-4d1a-8110-a5dec6657734.png,Lynn_Haven_Florida-hurricane-michael_00000473_pre_disaster_5f4dbcc0-143f-4d1a-8110-a5dec6657734.png,holdout,transformer_explainability,Lynn Haven Florida,11,AmorphousMembrane,0.999956488609314,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,35551,80.0,0.06012201160192491,0.2,224,224,141,260,0.9359310232821176,0.06406897671788232,0.19026867991562119,0.9349427168576104,0.19282158026497145,7332,6855,36028,35551,0.751,success
AmorphousMembrane__Lynn_Haven_Florida-hurricane-michael_00000474_pre_disaster_54051bd8-9ff3-4509-863d-8443d5d32aa3.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousMembrane/Lynn_Haven_Florida-hurricane-michael_00000474_pre_disaster_54051bd8-9ff3-4509-863d-8443d5d32aa3.png,Lynn_Haven_Florida-hurricane-michael_00000474_pre_disaster_54051bd8-9ff3-4509-863d-8443d5d32aa3.png,holdout,transformer_explainability,Lynn Haven Florida,6,MetalSheetMaterials,0.9999405145645142,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,6,6,False,23383,80.0,0.030436858534812927,0.200042194092827,224,224,158,150,0.994318141374722,0.0056818586252780105,0.20275413762134883,1.0,0.20275413762134883,4741,4741,23383,23383,0.69,success
AmorphousMembrane__Lynn_Haven_Florida-hurricane-michael_00000484_pre_disaster_cc14caf3-b15d-4b62-bca9-a807a2b4e9bf.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousMembrane/Lynn_Haven_Florida-hurricane-michael_00000484_pre_disaster_cc14caf3-b15d-4b62-bca9-a807a2b4e9bf.png,Lynn_Haven_Florida-hurricane-michael_00000484_pre_disaster_cc14caf3-b15d-4b62-bca9-a807a2b4e9bf.png,holdout,transformer_explainability,Lynn Haven Florida,11,AmorphousMembrane,0.9999371767044067,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,7,7,False,6701,80.0,0.050051626563072216,0.2000293944738389,224,224,84,81,0.9923754055805525,0.00762459441944752,0.2022069788249329,0.9963262307127112,0.20235785703626324,1361,1356,6706,6701,0.689,success
AmorphousMembrane__Lynn_Haven_Florida-hurricane-michael_00000487_pre_disaster_aef24377-5d9c-4431-b649-e9acbc4bf3d8.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousMembrane/Lynn_Haven_Florida-hurricane-michael_00000487_pre_disaster_aef24377-5d9c-4431-b649-e9acbc4bf3d8.png,Lynn_Haven_Florida-hurricane-michael_00000487_pre_disaster_aef24377-5d9c-4431-b649-e9acbc4bf3d8.png,holdout,transformer_explainability,Lynn Haven Florida,10,AmorphousAsphalt,0.8851563334465027,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,5,5,False,5610,80.0,0.04660197496414183,0.2,224,224,85,66,1.0,0.0,0.2,1.0,0.2,1122,1122,5610,5610,0.757,success
AmorphousMembrane__Lynn_Haven_Florida-hurricane-michael_00000487_pre_disaster_dac8bca0-bef3-49fb-bbac-4d8b1170bb87.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousMembrane/Lynn_Haven_Florida-hurricane-michael_00000487_pre_disaster_dac8bca0-bef3-49fb-bbac-4d8b1170bb87.png,Lynn_Haven_Florida-hurricane-michael_00000487_pre_disaster_dac8bca0-bef3-49fb-bbac-4d8b1170bb87.png,holdout,transformer_explainability,Lynn Haven Florida,6,MetalSheetMaterials,0.9968185424804688,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,4,4,False,6213,80.0,0.047540833801031114,0.2,224,224,75,83,0.9833506750727349,0.016649324927265133,0.1980722891566265,0.9903614457831326,0.19845485272815064,1245,1233,6225,6213,0.749,success
AmorphousMembrane__Lynn_Haven_Florida-hurricane-michael_00000500_pre_disaster_f8832b13-6abe-4b6b-8d29-0765edef477e.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousMembrane/Lynn_Haven_Florida-hurricane-michael_00000500_pre_disaster_f8832b13-6abe-4b6b-8d29-0765edef477e.png,Lynn_Haven_Florida-hurricane-michael_00000500_pre_disaster_f8832b13-6abe-4b6b-8d29-0765edef477e.png,holdout,transformer_explainability,Lynn Haven Florida,6,MetalSheetMaterials,0.9804649353027344,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,4,4,False,6150,80.0,0.02694671042263508,0.20012995451591942,224,224,76,81,0.9994468418443734,0.0005531581556266384,0.2003252032520325,1.0,0.2003252032520325,1232,1232,6150,6150,0.735,success
AmorphousMembrane__Lynn_Haven_Florida-hurricane-michael_00000504_pre_disaster_b43a3599-29ce-4de9-a085-30fd70fc92b5.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousMembrane/Lynn_Haven_Florida-hurricane-michael_00000504_pre_disaster_b43a3599-29ce-4de9-a085-30fd70fc92b5.png,Lynn_Haven_Florida-hurricane-michael_00000504_pre_disaster_b43a3599-29ce-4de9-a085-30fd70fc92b5.png,holdout,transformer_explainability,Lynn Haven Florida,11,AmorphousMembrane,0.8892480731010437,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,5,5,False,14350,80.0,0.06915794312953949,0.20005439956480348,224,224,114,129,0.9840269379863904,0.01597306201360962,0.20091673032849502,0.9833446634942217,0.201602787456446,2942,2893,14399,14350,0.75,success
AmorphousMembrane__Lynn_Haven_Florida-hurricane-michael_00000505_pre_disaster_337162fa-e1fd-4a4a-a4c1-499c6aa7a2b1.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousMembrane/Lynn_Haven_Florida-hurricane-michael_00000505_pre_disaster_337162fa-e1fd-4a4a-a4c1-499c6aa7a2b1.png,Lynn_Haven_Florida-hurricane-michael_00000505_pre_disaster_337162fa-e1fd-4a4a-a4c1-499c6aa7a2b1.png,holdout,transformer_explainability,Lynn Haven Florida,11,AmorphousMembrane,0.9999744892120361,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,6,6,False,7397,80.0,0.05220912992954255,0.2,224,224,80,112,0.9389379063437475,0.061062093656252446,0.23541274536165635,0.9771205357142857,0.23671758821143707,1792,1751,7438,7397,0.768,success
AmorphousMembrane__Lynn_Haven_Florida-hurricane-michael_00000505_pre_disaster_e5c3ec5c-b235-4a95-9abd-85512f31d80a.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousMembrane/Lynn_Haven_Florida-hurricane-michael_00000505_pre_disaster_e5c3ec5c-b235-4a95-9abd-85512f31d80a.png,Lynn_Haven_Florida-hurricane-michael_00000505_pre_disaster_e5c3ec5c-b235-4a95-9abd-85512f31d80a.png,holdout,transformer_explainability,Lynn Haven Florida,11,AmorphousMembrane,0.9979596138000488,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,8,8,False,15198,80.0,0.04498356953263283,0.20004846722403974,224,224,126,131,0.9635709670327401,0.0364290329672598,0.20560443141088303,0.955481526347668,0.2075931043558363,3302,3155,15345,15198,0.731,success
AmorphousMembrane__Lynn_Haven_Florida-hurricane-michael_00000512_pre_disaster_f371a11e-c1ac-4a79-9e27-f116649f2a84.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousMembrane/Lynn_Haven_Florida-hurricane-michael_00000512_pre_disaster_f371a11e-c1ac-4a79-9e27-f116649f2a84.png,Lynn_Haven_Florida-hurricane-michael_00000512_pre_disaster_f371a11e-c1ac-4a79-9e27-f116649f2a84.png,holdout,transformer_explainability,Lynn Haven Florida,6,MetalSheetMaterials,0.8430951833724976,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,3842,80.0,0.04008359387516979,0.200104085349987,224,224,61,63,0.9999719931939727,2.8006806027335702e-05,0.20015616866215513,1.0,0.20015616866215513,769,769,3842,3842,0.707,success
AmorphousMembrane__Lynn_Haven_Florida-hurricane-michael_00000515_pre_disaster_0ddc8983-fb5e-4324-b288-9f28fd715ee6.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousMembrane/Lynn_Haven_Florida-hurricane-michael_00000515_pre_disaster_0ddc8983-fb5e-4324-b288-9f28fd715ee6.png,Lynn_Haven_Florida-hurricane-michael_00000515_pre_disaster_0ddc8983-fb5e-4324-b288-9f28fd715ee6.png,holdout,transformer_explainability,Lynn Haven Florida,2,ClayTiles,0.9549593329429626,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,3,3,False,8816,80.0,0.05771227926015854,0.2000903342366757,224,224,82,108,0.9962824664391522,0.003717533560847837,0.19977337110481586,0.994920993227991,0.19997731397459165,1772,1763,8825,8816,0.732,success
AmorphousMembrane__Lynn_Haven_Florida-hurricane-michael_00000524_pre_disaster_c4ab508c-2269-4d18-9007-82fa13bbeae3.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousMembrane/Lynn_Haven_Florida-hurricane-michael_00000524_pre_disaster_c4ab508c-2269-4d18-9007-82fa13bbeae3.png,Lynn_Haven_Florida-hurricane-michael_00000524_pre_disaster_c4ab508c-2269-4d18-9007-82fa13bbeae3.png,holdout,transformer_explainability,Lynn Haven Florida,6,MetalSheetMaterials,0.8638938665390015,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,1,1,False,4480,80.0,0.025041231513023378,0.2,224,224,80,56,1.0,0.0,0.2,1.0,0.2,896,896,4480,4480,0.748,success
AmorphousMembrane__Lynn_Haven_Florida-hurricane-michael_00000527_pre_disaster_af3b4d31-0bec-4d1b-8e6e-9486ca24ddd4.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousMembrane/Lynn_Haven_Florida-hurricane-michael_00000527_pre_disaster_af3b4d31-0bec-4d1b-8e6e-9486ca24ddd4.png,Lynn_Haven_Florida-hurricane-michael_00000527_pre_disaster_af3b4d31-0bec-4d1b-8e6e-9486ca24ddd4.png,holdout,transformer_explainability,Lynn Haven Florida,6,MetalSheetMaterials,0.9235345125198364,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,5,5,False,5342,80.0,0.027560627087950706,0.20014609203798392,224,224,74,74,0.9607507021384432,0.03924929786155687,0.1900184842883549,0.9379562043795621,0.19243728940471733,1096,1028,5410,5342,0.729,success
AmorphousMembrane__Lynn_Haven_Florida-hurricane-michael_00000527_pre_disaster_5cf9b400-7890-4202-969b-22fa27a8a05c.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousMembrane/Lynn_Haven_Florida-hurricane-michael_00000527_pre_disaster_5cf9b400-7890-4202-969b-22fa27a8a05c.png,Lynn_Haven_Florida-hurricane-michael_00000527_pre_disaster_5cf9b400-7890-4202-969b-22fa27a8a05c.png,holdout,transformer_explainability,Lynn Haven Florida,6,MetalSheetMaterials,0.9858720898628235,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,5,5,False,6336,80.0,0.025340812280774117,0.20012626262626262,224,224,72,88,1.0,0.0,0.20012626262626262,1.0,0.20012626262626262,1268,1268,6336,6336,0.741,success
AmorphousMembrane__Lynn_Haven_Florida-hurricane-michael_00000527_pre_disaster_9ace2a36-3058-4c8c-b8b5-38e8fa44ae70.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousMembrane/Lynn_Haven_Florida-hurricane-michael_00000527_pre_disaster_9ace2a36-3058-4c8c-b8b5-38e8fa44ae70.png,Lynn_Haven_Florida-hurricane-michael_00000527_pre_disaster_9ace2a36-3058-4c8c-b8b5-38e8fa44ae70.png,holdout,transformer_explainability,Lynn Haven Florida,6,MetalSheetMaterials,0.9997848868370056,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,5,5,False,5760,80.0,0.05537070557475089,0.2,224,224,72,80,1.0,0.0,0.2,1.0,0.2,1152,1152,5760,5760,0.73,success
AmorphousMembrane__Lynn_Haven_Florida-hurricane-michael_00000527_pre_disaster_77e70bd3-d364-4033-b135-5bab9bafb303.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousMembrane/Lynn_Haven_Florida-hurricane-michael_00000527_pre_disaster_77e70bd3-d364-4033-b135-5bab9bafb303.png,Lynn_Haven_Florida-hurricane-michael_00000527_pre_disaster_77e70bd3-d364-4033-b135-5bab9bafb303.png,holdout,transformer_explainability,Lynn Haven Florida,11,AmorphousMembrane,0.6140668988227844,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,5544,80.0,0.04396024346351625,0.20003607503607504,224,224,72,77,1.0,0.0,0.20003607503607504,1.0,0.20003607503607504,1109,1109,5544,5544,0.727,success
AmorphousMembrane__Lynn_Haven_Florida-hurricane-michael_00000546_pre_disaster_4329b999-4859-4c13-9d54-448cbd64b22b.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousMembrane/Lynn_Haven_Florida-hurricane-michael_00000546_pre_disaster_4329b999-4859-4c13-9d54-448cbd64b22b.png,Lynn_Haven_Florida-hurricane-michael_00000546_pre_disaster_4329b999-4859-4c13-9d54-448cbd64b22b.png,holdout,transformer_explainability,Lynn Haven Florida,6,MetalSheetMaterials,0.9984890222549438,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,5,5,False,5252,80.0,0.03195216581225395,0.2,224,224,75,74,0.984427080346218,0.015572919653782056,0.21134805788271135,1.0,0.21134805788271135,1110,1110,5252,5252,0.668,success
AmorphousMembrane__Lynn_Haven_Florida-hurricane-michael_00000548_pre_disaster_471f45af-e44c-4980-9b60-4c0e95b0c0d5.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousMembrane/Lynn_Haven_Florida-hurricane-michael_00000548_pre_disaster_471f45af-e44c-4980-9b60-4c0e95b0c0d5.png,Lynn_Haven_Florida-hurricane-michael_00000548_pre_disaster_471f45af-e44c-4980-9b60-4c0e95b0c0d5.png,holdout,transformer_explainability,Lynn Haven Florida,11,AmorphousMembrane,0.9995960593223572,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,3,3,False,63222,80.0,0.08487179279327402,0.20000627421454675,224,224,269,237,0.9877881873922942,0.01221181260770575,0.1976700192325882,0.9833738530311348,0.19833285881496948,12751,12539,63434,63222,0.742,success
AmorphousMembrane__Mexico_City_Mexico-mexico-earthquake_00000059_pre_disaster_a04e61f3-18ca-4eaf-96c7-5968c58ce5e1.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousMembrane/Mexico_City_Mexico-mexico-earthquake_00000059_pre_disaster_a04e61f3-18ca-4eaf-96c7-5968c58ce5e1.png,Mexico_City_Mexico-mexico-earthquake_00000059_pre_disaster_a04e61f3-18ca-4eaf-96c7-5968c58ce5e1.png,holdout,transformer_explainability,Mexico City Mexico,6,MetalSheetMaterials,0.9980379939079285,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,6984,80.0,0.061450377106666565,0.20024944567627495,224,224,82,88,0.9712690859063943,0.028730914093605776,0.20002847380410022,0.972318339100346,0.2011741122565865,1445,1405,7024,6984,0.683,success
AmorphousMembrane__Mexico_City_Mexico-mexico-earthquake_00000059_pre_disaster_4b31c3ca-a161-4639-be13-6879861a6018.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousMembrane/Mexico_City_Mexico-mexico-earthquake_00000059_pre_disaster_4b31c3ca-a161-4639-be13-6879861a6018.png,Mexico_City_Mexico-mexico-earthquake_00000059_pre_disaster_4b31c3ca-a161-4639-be13-6879861a6018.png,holdout,transformer_explainability,Mexico City Mexico,2,ClayTiles,0.9999473094940186,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,6,6,False,4860,80.0,0.09551789015531541,0.2,224,224,45,108,1.0,0.0,0.2,1.0,0.2,972,972,4860,4860,0.711,success
AmorphousMembrane__Mexico_City_Mexico-mexico-earthquake_00000078_pre_disaster_7e61e6f8-4387-40d5-b2f3-d9791249fa52.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousMembrane/Mexico_City_Mexico-mexico-earthquake_00000078_pre_disaster_7e61e6f8-4387-40d5-b2f3-d9791249fa52.png,Mexico_City_Mexico-mexico-earthquake_00000078_pre_disaster_7e61e6f8-4387-40d5-b2f3-d9791249fa52.png,holdout,transformer_explainability,Mexico City Mexico,2,ClayTiles,0.9999051094055176,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,3,3,False,9999,80.0,0.035396280139684703,0.2,224,224,80,125,0.9999677793866566,3.2220613343418006e-05,0.2000200020002,1.0,0.2000200020002,2000,2000,9999,9999,0.718,success
AmorphousMembrane__Mexico_City_Mexico-mexico-earthquake_00000115_pre_disaster_47ae12f1-88bf-4c36-828a-6ce5ca6b4005.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousMembrane/Mexico_City_Mexico-mexico-earthquake_00000115_pre_disaster_47ae12f1-88bf-4c36-828a-6ce5ca6b4005.png,Mexico_City_Mexico-mexico-earthquake_00000115_pre_disaster_47ae12f1-88bf-4c36-828a-6ce5ca6b4005.png,holdout,transformer_explainability,Mexico City Mexico,6,MetalSheetMaterials,0.9900029897689819,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,5,5,False,5888,80.0,0.028021976724267005,0.2,224,224,81,75,0.9859113310810677,0.01408866891893236,0.20553292600135778,0.9967078189300411,0.20567255434782608,1215,1211,5892,5888,0.732,success
AmorphousMembrane__Mexico_City_Mexico-mexico-earthquake_00000122_pre_disaster_d954d4d2-457d-4372-a6cb-f0d0ae385c30.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousMembrane/Mexico_City_Mexico-mexico-earthquake_00000122_pre_disaster_d954d4d2-457d-4372-a6cb-f0d0ae385c30.png,Mexico_City_Mexico-mexico-earthquake_00000122_pre_disaster_d954d4d2-457d-4372-a6cb-f0d0ae385c30.png,holdout,transformer_explainability,Mexico City Mexico,11,AmorphousMembrane,0.8078542947769165,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,1,1,False,6205,80.0,0.04903887659311295,0.2,224,224,85,73,1.0,0.0,0.2,1.0,0.2,1241,1241,6205,6205,0.742,success
AmorphousMembrane__Mexico_City_Mexico-mexico-earthquake_00000127_pre_disaster_7c8ccd3b-78a9-418b-a093-906cc85614a1.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousMembrane/Mexico_City_Mexico-mexico-earthquake_00000127_pre_disaster_7c8ccd3b-78a9-418b-a093-906cc85614a1.png,Mexico_City_Mexico-mexico-earthquake_00000127_pre_disaster_7c8ccd3b-78a9-418b-a093-906cc85614a1.png,holdout,transformer_explainability,Mexico City Mexico,11,AmorphousMembrane,0.44424042105674744,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,3,3,False,7780,80.0,0.05770905986428262,0.20002469440671689,224,224,89,91,0.9557298368064455,0.044270163193554465,0.18957226018729437,0.9246913580246914,0.19254498714652957,1620,1498,7902,7780,0.73,success
AmorphousMembrane__Mexico_City_Mexico-mexico-earthquake_00000142_pre_disaster_87e2e6b8-2ec3-4c0b-97bd-bccdb967d2a1.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousMembrane/Mexico_City_Mexico-mexico-earthquake_00000142_pre_disaster_87e2e6b8-2ec3-4c0b-97bd-bccdb967d2a1.png,Mexico_City_Mexico-mexico-earthquake_00000142_pre_disaster_87e2e6b8-2ec3-4c0b-97bd-bccdb967d2a1.png,holdout,transformer_explainability,Mexico City Mexico,6,MetalSheetMaterials,0.9950721859931946,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,6,6,False,6556,80.0,0.05242525413632393,0.2000870416712001,224,224,101,91,0.7637197895391729,0.2362802104608272,0.19808762665905524,0.754758020663404,0.21171446003660768,1839,1388,7007,6556,0.693,success
AmorphousMembrane__Mexico_City_Mexico-mexico-earthquake_00000143_pre_disaster_4f1a2834-75ee-462f-8fb8-3c65834b6e38.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousMembrane/Mexico_City_Mexico-mexico-earthquake_00000143_pre_disaster_4f1a2834-75ee-462f-8fb8-3c65834b6e38.png,Mexico_City_Mexico-mexico-earthquake_00000143_pre_disaster_4f1a2834-75ee-462f-8fb8-3c65834b6e38.png,holdout,transformer_explainability,Mexico City Mexico,2,ClayTiles,0.997750461101532,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,7,7,False,4026,80.0,0.06847529858350754,0.20019870839542972,224,224,66,61,1.0,0.0,0.20019870839542972,1.0,0.20019870839542972,806,806,4026,4026,0.744,success
AmorphousMembrane__Mexico_City_Mexico-mexico-earthquake_00000143_pre_disaster_c6e89229-f8c9-4703-8d33-7eb48f4285aa.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousMembrane/Mexico_City_Mexico-mexico-earthquake_00000143_pre_disaster_c6e89229-f8c9-4703-8d33-7eb48f4285aa.png,Mexico_City_Mexico-mexico-earthquake_00000143_pre_disaster_c6e89229-f8c9-4703-8d33-7eb48f4285aa.png,holdout,transformer_explainability,Mexico City Mexico,6,MetalSheetMaterials,0.9999027252197266,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,12,12,False,6748,80.0,0.05224424973130226,0.2000726216412491,224,224,81,102,0.8150159603501139,0.18498403964988613,0.1689160985112008,0.7344222625529341,0.17990515708358032,1653,1214,7187,6748,0.76,success
